Price,Close,High,Low,Open,Volume,rsi,macd,bb_high,bb_low,bb_width,return,target
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,,,
Date,,,,,,,,,,,,
2018-02-19,420.9280700683594,423.1984438883414,414.820745699628,418.2036032976264,8941900,50.399955136369535,0.5009104616686781,449.40031533025046,398.2157704851792,12.07729435569415,-0.006364691116946486,0
2018-02-20,418.2489929199219,422.0859433160033,417.20464889064044,421.8362088742186,8458450,48.208043854726476,0.4160952932341704,449.2816858015946,397.8712408341476,12.137228911339736,0.008956757454460895,1
2018-02-21,421.9951477050781,423.42547533115555,418.7258057660029,422.2902884208346,11917390,51.391440500169544,0.5953207090644974,447.0313552334009,398.20764012792716,11.552641412291273,-0.005380050545500725,0
2018-02-22,419.72479248046875,422.7444001015347,417.74955928807003,418.6577149188144,11196908,49.409319814026084,0.545329885866217,443.11557257442973,399.44892022342185,10.365177437280023,0.010710186510500375,1
2018-02-23,424.2201232910156,425.9229188443549,418.9982512802013,420.20154760924095,10610664,53.253804219867284,0.7848187260279533,440.9237706620805,400.18313851760695,9.687384968507034,0.004763163678179305,1
2018-02-26,426.2407531738281,429.0560324636562,425.28719132261637,426.37697196525016,8435611,54.91237769807693,1.0334750178083734,438.7725347984899,401.0992883216272,8.971189517206774,0.012570579471394616,1
2018-02-27,431.5988464355469,434.0054390542159,426.0818337937362,426.37697451024565,14021366,59.06039250411533,1.4854759342628787,437.4134247925442,401.82269276116676,8.481696935332304,0.004260876211788389,1
2018-02-28,433.4378356933594,434.5957256716704,428.2840734621484,429.5327759633657,56650480,60.40674199864744,1.8132679906906666,437.77733179481095,401.6472257003062,8.60830333635192,-0.006442772812943476,0
2018-03-01,430.6452941894531,435.86716623129206,429.5328103834478,431.25830907944965,8956590,57.32387489163704,1.7463186610808674,436.5519542202882,402.2868458285399,8.169652712715186,-0.02562207749274792,0
2018-03-05,419.61126708984375,431.4399325258269,418.4760801555392,428.19329365013976,12325694,47.096249595640614,0.9055301020235251,435.58265147519637,402.35934986757707,7.929737751390932,-0.014338294706651489,0
2018-03-06,413.5947570800781,425.1055787161555,410.9838362121826,421.8362366925148,16019726,42.62993583866647,-0.058068036124684363,435.4822640843779,402.75489106698933,7.8086190325168126,-0.023165245704666493,0
2018-03-07,404.01373291015625,412.8681964570641,403.24179614778933,412.8681964570641,15853546,36.66664425945385,-1.2754740501038813,436.01645542778186,401.65764735542126,8.203383143444972,0.024388910047359547,1
2018-03-08,413.8671875,415.2521391851995,405.6257383416179,407.6009411521132,13283967,45.16255337229358,-1.3449733933331232,435.4458784514233,403.1068620270923,7.713054853503176,0.0018103321142048934,1
2018-03-09,414.6164245605469,417.4544070394004,413.6855658225028,415.4337676367878,10638527,45.75838748669256,-1.269288230753764,434.8826403235934,404.51922430043004,7.234536234146552,0.018836902372128872,1
2018-03-12,422.426513671875,423.6979497047822,416.63706337183976,417.74954716719003,8315150,51.65522431990557,-0.6530717268395092,434.93212269945195,405.63898630933716,6.96981756240887,0.0016660800492873662,1
2018-03-13,423.13031005859375,425.01473052618985,418.3625313742003,423.1530131892574,11148731,52.15994823941089,-0.1823822549142584,434.5495654731768,407.5653972953779,6.408666125367296,-0.003004731147928319,0
2018-03-14,421.8589172363281,423.22113542875616,417.3862791147887,421.74540157956386,14724464,51.121639482882635,0.04678309792749413,434.6338397911275,408.09639397352095,6.297969327398725,-0.018567331089661798,0
2018-03-15,414.026123046875,422.04057145844257,413.2088102616799,420.0199320058591,12711836,45.15758361375227,-0.30628734921362544,434.4525923275241,407.28548750646024,6.455001970784546,-0.012886597938144284,0
2018-03-16,408.69073486328125,413.0725604331058,402.33367625510186,412.7546862848172,30814962,41.59766647872927,-0.8457066720192465,434.4962657606907,405.6253040635281,6.8730437913178015,-0.0050552651744201205,0
2018-03-19,406.62469482421875,411.80113005694716,405.0354149949546,409.12209991448293,12630833,40.2736671494577,-1.263078910299077,435.04820961305546,403.9018422668274,7.425082643820491,-0.006365147890189604,0
2018-03-20,404.0364685058594,410.4843400713563,402.7877658939423,405.62574842012367,15192983,38.61549871563918,-1.612520954128767,435.56910966284704,401.6917820607857,8.092418489132944,0.007979248711447395,1
2018-03-21,407.2603759765625,409.73507789562024,405.6257202217168,406.32951728770655,14715126,41.8283025299784,-1.5264752770928895,435.7314379815578,400.430592047739,8.443541961019669,0.0125432480576404,1
2018-03-22,412.3687438964844,414.0942425368252,406.7382156504492,406.8517313095167,22129723,46.597762544230214,-1.0482439806349508,435.3217905165957,399.87759913184186,8.48759992501274,-0.015691175999346996,0
2018-03-23,405.898193359375,408.66803622621154,403.71863195444234,404.39972594894675,23469999,41.9104535475156,-1.0858183760145153,435.3106132795359,398.50611645679226,8.827958353481845,0.008054526185236055,1
2018-03-26,409.1675109863281,410.62054173226215,405.262451073105,405.92087220632527,13227705,44.92494479399156,-0.8206696424865187,434.5314991822882,397.77996932357115,8.831196312767934,-0.0014427636979948977,0
2018-03-27,408.5771789550781,413.5493161268158,407.3057733266274,411.9373635384022,15179544,44.476130220512495,-0.6241228034515283,433.3195524376192,397.22555864636513,8.691639577324365,-0.019004191509021662,0
2018-03-28,400.8125,406.78360529048024,399.5865006209152,406.76090215959454,19160609,38.96249537290624,-0.937305170905609,431.1896179156036,396.2768585248261,8.43847101600156,0.011612154997661106,1
2018-04-02,405.466796875,409.0994193645429,402.538032124098,405.48950000777813,12494499,43.48510587462986,-0.758872060114645,427.5962058671637,397.07316669143006,7.402491275026691,0.007391202510609318,1
2018-04-03,408.46368408203125,409.4399490615142,401.97040651419627,404.58135760717624,13922126,46.24693405649543,-0.3857000403180373,424.02931621487284,398.42189533297875,6.227097856346024,-0.005169248277377969,0
2018-04-04,406.35223388671875,414.0261046522565,405.0581250563964,410.80216898677867,14214534,44.59345026681174,-0.23515480959066082,422.92643464441414,398.19887358312496,6.022847137586219,0.014862020149676969,1
2018-04-05,412.3914489746094,413.20879203501033,410.2572939515532,410.98382448427157,8527915,50.08998565889801,0.2886528152986503,422.81828173837965,398.1866956786126,6.000349994773924,0.0030830497164893167,1
2018-04-06,413.6628723144531,417.0684331815565,410.938435745274,412.30065402986355,9664888,51.1878538210449,0.7140279872225763,422.9984594689288,398.97143188849304,5.846206249904581,0.005488419136836509,1
2018-04-09,415.9332275390625,417.29547607370864,414.36668112885417,414.36668112885417,7813897,53.168858743076434,1.1175308201527723,423.23392442030865,398.9425709410194,5.909036226732248,0.0011463538112741478,1
2018-04-10,416.4100341796875,419.5204542583728,415.0932221866423,417.02301875569174,8455132,53.59480753922797,1.3691650501145598,423.4522904260475,398.90356589719465,5.970341024531727,0.01504823332105043,1
2018-04-11,422.67626953125,423.53898854154863,415.9559303248584,418.56688142137665,13140816,58.887164993160894,1.8787671108472064,423.5109508809917,398.86988102818805,5.992617750002446,-0.002309776801237451,0
2018-04-12,421.6999816894531,425.3098703916723,419.65663931121406,422.22215369369457,10822592,57.78149074334884,2.05686122751199,423.17514698815404,399.06265208411156,5.865090350078458,0.01092930262952696,1
2018-04-13,426.3088684082031,427.60297725569393,421.7000113236051,423.516292212032,12616816,61.46038076229732,2.3695813889991677,424.3118449203354,398.3709492691178,6.306415020330121,-0.001917277250116256,0
2018-04-16,425.49151611328125,426.83106150742015,421.60918965497103,424.31092295245674,8934275,60.45428587554537,2.3985985871589963,426.25069086128667,397.5786426348071,6.960676698607866,0.007683625884758349,1
2018-04-17,428.7608337402344,430.1003790585332,425.0147262843496,426.8310373418271,9599816,63.059138895975074,2.5036099705101345,428.923590142916,396.9127532408731,7.752343950105519,-0.006618890811042388,0
2018-04-18,425.92291259765625,430.55447278659943,424.58336718253867,429.2149576827396,7360987,59.40143433961473,2.2552922224495955,430.5669758518743,397.1991893092585,8.062128641394867,0.004584197258910905,1
2018-04-19,427.87542724609375,429.1014266456302,424.56064883645865,426.42236622265614,9802587,61.074353969145676,2.099106000299467,432.17577071356806,397.97429032158817,8.239830844397536,-0.015281775658740337,0
2018-04-20,421.33673095703125,427.67108671335944,418.29445061732326,425.92291522132695,7326696,53.172436391924414,1.4621800413618606,432.6928037742583,398.86489275894485,8.136034614637895,0.008729453856128,1
2018-04-23,425.0147705078125,428.80628461908447,421.60920965412987,422.29030363811114,7674482,56.575850882818415,1.2060000491781344,433.70905006487124,399.11324912946475,8.308087083853092,0.036378130240763085,1
2018-04-24,440.47601318359375,443.0415580356437,424.560662968604,424.92394339218407,19921115,67.32625670598792,1.9511214088540139,437.65875433871895,398.62132683803884,9.335969701860945,0.0004639201613909627,1
2018-04-25,440.68035888671875,445.81138781931026,437.5245326937827,442.11068647371246,14079382,67.44098501587547,2.3066720422519604,441.0829833029508,398.34838266384605,10.181797433763062,0.004997502114580943,1
2018-04-26,442.8826599121094,448.6267041781816,436.9342571356158,441.8155823385597,34096999,68.71592819999104,2.5216562088388166,444.39443612990385,398.4674779325961,10.897860594019471,0.021479455573755413,1
2018-04-27,452.3955383300781,459.07044126386324,447.4915100720624,449.44404012211737,25518647,73.5363896664268,3.0980628177705594,448.6566133411388,399.36360455436903,11.625432447612607,-0.03312255714462742,0
2018-04-30,437.4110412597656,450.71544070910306,435.91257388445075,445.90225534902146,19406069,58.29814378464844,2.300359439579249,449.36425582112463,401.8503865128597,11.163781012503375,0.009758052784867965,1
2018-05-02,441.6793212890625,444.630788950479,438.205620990558,439.09107341348545,13381914,60.79055007823428,1.9066317436421132,450.6398838258757,403.89632222881175,10.940100902891999,-0.011411496814608846,0
2018-05-03,436.63909912109375,444.0405324432682,435.5720215897795,444.0405324432682,8634812,56.496505967922054,1.1883555721708179,450.3957660899085,407.1691264882165,10.08125215381389,-0.007955456433173858,0
2018-05-04,433.1654357910156,438.0467305667101,431.3718276851396,437.20668434552397,8302649,53.68212518977484,0.4015775501256682,450.141804288832,409.50048697093365,9.455402027357312,0.01787301856810264,1
