Price,Close,High,Low,Open,Volume,rsi,macd,bb_high,bb_low,bb_width,return,target
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,,,,,,,
Date,,,,,,,,,,,,
2018-02-19,247.74942016601562,250.97892843633613,236.8152222475436,250.51757011200465,43847791,29.33288470670982,-3.1692833776870417,305.6309757856151,246.4672740312794,21.43230911308179,0.0042830643489431,1
2018-02-20,248.810546875,253.00892466014108,244.33536534977415,248.2107866654308,33458021,30.54959851723102,-3.0751461554782313,305.73120463002584,242.7130870569859,22.98068136663308,0.013536081826816648,1
2018-02-21,252.178466796875,252.9166570638865,246.73444381340732,251.1635009382382,23714454,34.409625823503006,-2.5900372775158598,305.337976604824,240.04289955484396,23.944762240201467,-0.0025614203575677896,0
2018-02-22,251.53253173828125,252.45524826838567,248.6259803002671,249.502544108422,25584062,34.01909958874458,-2.135556777984389,303.0107721452429,238.1717428083703,23.961982342474684,0.01265587733787199,1
2018-02-23,254.7158966064453,255.77704318387939,251.44026406301577,252.31685606374614,15482147,37.7676935957413,-1.4748538302033447,297.22862047674073,238.98506360529055,21.724009886528723,-0.005795821389498301,0
2018-02-26,253.23960876464844,258.3606751695563,252.68597311461218,258.3606751695563,15306032,36.72564281786505,-1.0135364472748165,294.4755570891732,238.1672209259635,21.143001834377458,-0.024959100850785454,0
2018-02-27,246.91897583007812,254.5775125957657,245.39649902233023,251.90164000046985,20824909,32.58083127331449,-1.0082178251261205,291.7868856788603,236.7498040794405,20.826210428111693,0.0014946160821580623,1
2018-02-28,247.28802490234375,248.85665423438343,240.64445476074107,243.82783798673262,26810799,33.05589943456228,-0.8597713933076045,288.085508788893,236.24820550554057,19.772637871706173,-0.021828221031516937,0
2018-03-01,241.89016723632812,249.13349866259315,241.0597278726017,245.7194357506228,22859175,29.75347956785572,-0.9954679530587605,284.04419992756505,235.57443257975922,18.655900429868677,0.005149656388885759,1
2018-03-05,243.1358184814453,244.5198933494611,238.75291473272856,240.32154418010992,18484565,31.45531214906255,-0.8759043061833687,280.7694060285461,234.92306833668832,17.780495148117105,-0.02637567905258076,0
2018-03-06,236.7229461669922,245.44262980528464,235.29274661784808,245.30422793908966,20778164,27.73060470579763,-1.0893689497185015,279.32908339283404,232.59870743968548,18.25662790338206,-0.03858894054515716,0
2018-03-07,227.5880584716797,235.6157046742948,227.034436923611,235.33888686049102,31262500,23.467713507765964,-1.6716088747942628,278.3287564754788,228.85627160069305,19.508653503610805,0.041151345428502406,1
2018-03-08,236.95361328125,238.01475990596657,225.41966977974832,227.9110018013453,33133336,34.5727186421329,-1.2700030679848648,276.6401051094432,227.3200267264943,19.573007969211695,-0.01382394942311771,0
2018-03-09,233.677978515625,237.50724676669174,232.20162632655416,237.13816575919301,21536191,32.78110520086524,-1.0766312493821868,274.560476451113,225.75031151275417,19.51193782448838,-0.001579371464093704,0
2018-03-12,233.3089141845703,235.52342854692762,228.14169523301803,234.46231001486868,25332474,32.57627054861777,-0.8359689354344226,269.73394079158584,226.09706049015244,17.60151349497338,0.007316483120192618,1
2018-03-13,235.0159149169922,242.1208299124051,230.31006871046372,231.8786841126399,37647221,34.61142796774803,-0.4438868067587567,265.0619145011982,226.9213588142315,15.504818052020767,0.009226527225062897,1
2018-03-14,237.18429565429688,237.92248584495516,230.67915475386837,232.98594630140707,25471485,37.20441797328443,0.05300463709435199,261.47174523365976,227.58651587473867,13.85733850282943,-0.013032396193799478,0
2018-03-15,234.0932159423828,238.7990625032021,233.03209740560544,237.13818376381823,18339890,35.06946887224446,0.2537733715456909,260.3196726209404,226.66247764761422,13.82276330036547,-0.005518353348390903,0
2018-03-16,232.80140686035156,235.9386377475656,230.77143310512258,231.2789159842761,25728297,34.186549408602446,0.37266034710767215,258.4825677256779,226.06360689590417,13.381164697086742,-0.017241409822314147,0
2018-03-19,228.78758239746094,234.00093973187688,227.08056510352333,233.35502683626666,18167594,31.53032324172422,0.25943114000603273,257.9213032525822,224.43803512632405,13.88312217144479,0.004638043279555859,1
2018-03-20,229.8487091064453,232.75526074458233,226.38852188031177,227.7725967707652,20556571,33.01215648631124,0.3299319003193908,257.4346704364665,223.13459683648273,14.274767837162724,-0.004415945573913893,0
2018-03-21,228.83370971679688,234.6468269327682,228.00327043431707,232.293896859692,19533972,32.29223946962192,0.3786497794700807,256.65874531057216,221.91283824655676,14.520672876461186,-0.02600793526852241,0
